iteration,gain_max,ugf,pm,temperature,vdd,vcm_diff
84,68.7875,17243200,64.3488,27,1.7,0
85,69.1627,17089900,64.3061,27,1.7,0
86,64.9751,16671300,64.379,27,1.7,0
87,63.3807,16358100,64.8326,27,1.7,0
88,64.3124,16697100,64.7346,27,1.7,0
89,51.3954,15328100,66.7217,27,1.7,0
90,66.3105,17068300,64.55,27,1.7,0
91,41.342,14159800,70.0191,27,1.7,0
92,62.2874,16183300,64.9208,27,1.7,0
93,62.9869,16193200,64.8901,27,1.7,0
94,49.5607,14833000,65.5857,27,1.7,0
95,64.5446,16918900,64.7201,27,1.7,0
96,52.6031,15399200,65.1039,27,1.7,0
97,62.0894,16642200,64.4479,27,1.7,0
98,64.1929,16556000,64.7323,27,1.7,0
99,50.314,15285600,66.891,27,1.7,0
100,63.8659,16568500,64.731,27,1.7,0
101,61.5176,16075300,65.0523,27,1.7,0
102,68.6862,17037700,64.3079,27,1.7,0
103,50.6118,15454200,66.8381,27,1.7,0
104,64.4063,16799900,64.7508,27,1.7,0
105,42.4218,14378400,69.498,27,1.7,0
106,51.6989,15440400,66.6237,27,1.7,0
107,64.4562,16718000,64.7568,27,1.7,0
108,45.3623,13981700,66.3153,27,1.7,0
109,61.8807,16505700,64.4977,27,1.7,0
110,64.0081,16611800,64.7658,27,1.7,0
111,45.0149,13807200,66.3628,27,1.7,0
112,69.093,17160800,64.2908,27,1.7,0
113,64.3373,16736400,64.7408,27,1.7,0
114,40.5248,12438100,67.5303,27,1.7,0
115,68.1527,16943100,64.349,27,1.7,0
116,41.0147,12561400,67.4227,27,1.7,0
117,44.784,13667500,66.3881,27,1.7,0
118,59.8741,16222600,64.561,27,1.7,0
119,64.0527,16475600,64.7923,27,1.7,0
120,54.6408,15631900,64.9549,27,1.7,0
121,67.7303,16931200,64.3287,27,1.7,0
122,58.0938,15724300,65.5364,27,1.7,0
123,60.6046,15985100,65.1269,27,1.7,0
124,64.3183,16750800,64.707,27,1.7,0
125,46.3262,15012400,67.9796,27,1.7,0
126,37.2163,13032800,72.4781,27,1.7,0
127,63.4011,16377900,64.8229,27,1.7,0
128,65.9578,17225000,64.5479,27,1.7,0
129,58.7797,15774900,65.387,27,1.7,0
130,50.0339,15247700,66.9613,27,1.7,0
131,63.9099,16452300,64.7964,27,1.7,0
132,64.3725,16595000,64.7406,27,1.7,0
133,68.3786,17267100,64.366,27,1.7,0
134,63.7382,16398500,64.7519,27,1.7,0
135,55.1229,15551100,65.9475,27,1.7,0
136,69.1961,17160400,64.3213,27,1.7,0
137,64.2698,16574700,64.742,27,1.7,0
138,64.8096,17074600,64.6781,27,1.7,0
139,44.6089,13656400,66.4539,27,1.7,0
140,65.4163,17134000,64.6585,27,1.7,0
141,41.0014,12527500,67.3989,27,1.7,0
142,37.4213,11339600,68.6201,27,1.7,0
143,63.7143,16510000,64.8077,27,1.7,0
144,39.3998,12007600,67.9911,27,1.7,0
145,42.968,13304500,66.8578,27,1.7,0
146,65.5131,17193900,64.5807,27,1.7,0
147,53.4161,15455500,65.0625,27,1.7,0
148,60.5166,16403100,64.4997,27,1.7,0
149,64.5255,16803400,64.7423,27,1.7,0
150,65.1852,17051300,64.6384,27,1.7,0
1,41.8593,13317500,69.7109,50,1.7,0
2,48.2164,14173800,67.4474,50,1.7,0
3,57.2353,14799100,65.7105,50,1.7,0
4,64.6021,15648500,64.8938,50,1.7,0
5,35.5271,10078600,69.2602,50,1.7,0
6,66.7227,15979000,64.7352,50,1.7,0
7,64.2759,15453200,64.8919,50,1.7,0
8,64.6187,15691100,64.8707,50,1.7,0
9,40.7842,11830600,67.4217,50,1.7,0
10,47.4531,13587800,65.8435,50,1.7,0
11,45.2906,12977300,66.258,50,1.7,0
12,65.4333,16007600,64.7769,50,1.7,0
13,65.1218,15916500,64.8602,50,1.7,0
14,65.1492,15936500,64.853,50,1.7,0
15,67.3454,16168600,64.6604,50,1.7,0
16,39.7342,11472700,67.6464,50,1.7,0
17,63.6987,15450400,64.8687,50,1.7,0
18,67.2789,16005600,64.7068,50,1.7,0
19,58.8034,14933700,65.4304,50,1.7,0
20,68.0208,16169900,64.6161,50,1.7,0
21,38.6056,11116300,68.0004,50,1.7,0
22,46.9642,14054700,67.8132,50,1.7,0
23,61.2083,15401900,64.6662,50,1.7,0
24,48.3967,13733300,65.7056,50,1.7,0
25,64.8529,15894100,64.881,50,1.7,0
26,64.7688,15853500,64.9177,50,1.7,0
27,67.8585,16058700,64.616,50,1.7,0
28,43.1837,13640400,69.1173,50,1.7,0
29,68,15996700,64.6699,50,1.7,0
30,54.7048,14699400,65.0773,50,1.7,0
31,53.6859,14608100,66.1844,50,1.7,0
32,66.4157,16046900,64.7168,50,1.7,0
33,64.7826,15882500,64.8533,50,1.7,0
34,42.3206,13598000,69.5916,50,1.7,0
35,49.3154,13911700,65.5552,50,1.7,0
36,63.7611,15312000,64.9186,50,1.7,0
37,58.9539,15237700,64.7764,50,1.7,0
38,46.4068,14006000,67.9767,50,1.7,0
39,66.3168,16043600,64.7208,50,1.7,0
40,68.7829,16037800,64.5707,50,1.7,0
41,68.9938,16034500,64.5724,50,1.7,0
42,42.0495,12153500,66.9219,50,1.7,0
43,68.1404,16007000,64.6263,50,1.7,0
44,64.4735,15728900,64.892,50,1.7,0
45,46.9387,13367700,65.9794,50,1.7,0
46,46.1287,13272200,66.1101,50,1.7,0
47,68.9956,16066300,64.5406,50,1.7,0
48,60.3478,15032100,65.2517,50,1.7,0
49,66.4836,16069000,64.7448,50,1.7,0
50,64.6591,15734600,64.8836,50,1.7,0
51,64.4958,15634000,64.8485,50,1.7,0
52,59.81,15003900,65.3619,50,1.7,0
53,61.3924,14990200,65.1425,50,1.7,0
54,68.7005,15952300,64.5689,50,1.7,0
55,65.1051,15948000,64.8506,50,1.7,0
56,51.9153,14332600,65.3055,50,1.7,0
57,38.7684,12635100,71.3254,50,1.7,0
58,64.8596,15816100,64.8739,50,1.7,0
59,64.5268,15788800,64.8381,50,1.7,0
60,64.5348,15727200,64.891,50,1.7,0
61,64.5866,15726600,64.8396,50,1.7,0
62,41.8417,12085200,67.013,50,1.7,0
63,64.7505,15722100,64.8524,50,1.7,0
64,52.2067,14404900,65.2417,50,1.7,0
65,67.4216,15938000,64.5216,50,1.7,0
66,37.3894,12213500,72.1641,50,1.7,0
67,43.6279,12573800,66.5876,50,1.7,0
68,36.4459,10387200,68.828,50,1.7,0
69,47.9056,13636700,65.8085,50,1.7,0
70,53.2971,14669000,65.1977,50,1.7,0
71,45.4676,13031700,66.2795,50,1.7,0
72,62.0204,15428000,64.6453,50,1.7,0
73,64.8413,15844000,64.8178,50,1.7,0
74,47.0982,14066200,67.7471,50,1.7,0
75,63.396,15326100,64.9257,50,1.7,0
76,50.0466,14105000,65.4951,50,1.7,0
77,67.9518,16075800,64.6539,50,1.7,0
78,37.7936,12294500,71.8347,50,1.7,0
79,65.5459,15987600,64.7942,50,1.7,0
80,65.038,15993100,64.8892,50,1.7,0
81,38.2706,10966600,68.1154,50,1.7,0
82,64.6594,15877500,64.8438,50,1.7,0
83,50.9635,14459600,66.728,50,1.7,0
84,68.9835,16135400,64.5369,50,1.7,0
85,68.5434,15976200,64.5109,50,1.7,0
86,59.5765,15235500,64.7053,50,1.7,0
87,63.5531,15368200,64.9356,50,1.7,0
88,64.5589,15688100,64.8762,50,1.7,0
89,51.0921,14382400,66.8035,50,1.7,0
90,67.017,16009800,64.6978,50,1.7,0
91,41.2993,13266900,69.9808,50,1.7,0
92,62.5323,15220600,64.9904,50,1.7,0
93,63.166,15219300,64.9738,50,1.7,0
94,47.3747,13482300,65.9133,50,1.7,0
95,64.7634,15868400,64.8892,50,1.7,0
96,50.5691,14123500,65.3774,50,1.7,0
97,58.1135,15271300,64.7855,50,1.7,0
98,64.4374,15562900,64.8558,50,1.7,0
99,50.3106,14366000,66.907,50,1.7,0
100,64.0459,15558200,64.8577,50,1.7,0
101,61.8985,15132300,65.0976,50,1.7,0
102,66.9863,15853000,64.5183,50,1.7,0
103,50.137,14489300,66.9792,50,1.7,0
104,64.6656,15785300,64.9026,50,1.7,0
105,42.589,13516600,69.3848,50,1.7,0
106,51.7643,14517600,66.6377,50,1.7,0
107,64.7165,15704400,64.9018,50,1.7,0
108,44.145,12819100,66.5018,50,1.7,0
109,56.1316,14950700,64.9313,50,1.7,0
110,64.2405,15616800,64.8955,50,1.7,0
111,43.5217,12577600,66.5944,50,1.7,0
112,68.9934,16024800,64.4599,50,1.7,0
113,64.6086,15738300,64.8852,50,1.7,0
114,39.8977,11491300,67.5224,50,1.7,0
115,65.369,15696500,64.5672,50,1.7,0
116,39.9099,11464300,67.5586,50,1.7,0
117,43.6353,12536700,66.5327,50,1.7,0
118,55.9045,14826500,64.8984,50,1.7,0
119,64.2842,15483900,64.9108,50,1.7,0
120,53.0903,14459300,65.1623,50,1.7,0
121,65.9664,15758200,64.5367,50,1.7,0
122,57.4454,14735500,65.6767,50,1.7,0
123,59.3489,14929800,65.362,50,1.7,0
124,64.5416,15728000,64.8554,50,1.7,0
125,45.8341,14047300,68.1447,50,1.7,0
126,37.2227,12165000,72.2753,50,1.7,0
127,63.7569,15429000,64.9164,50,1.7,0
128,66.5379,16158700,64.7201,50,1.7,0
129,59.6401,14882300,65.3234,50,1.7,0
130,49.0269,14249500,67.2186,50,1.7,0
131,64.1219,15457000,64.9125,50,1.7,0
132,64.6732,15617200,64.8681,50,1.7,0
133,69.0313,16154700,64.5276,50,1.7,0
134,63.8794,15390600,64.8598,50,1.7,0
135,55.5936,14646000,65.8988,50,1.7,0
136,69.0166,16030000,64.4994,50,1.7,0
137,64.5849,15615600,64.8671,50,1.7,0
138,65.2282,16052400,64.8467,50,1.7,0
139,43.6489,12573300,66.564,50,1.7,0
140,66.0755,16094700,64.8181,50,1.7,0
141,40.2569,11543100,67.4225,50,1.7,0
142,36.8614,10470800,68.5588,50,1.7,0
143,64.0388,15553400,64.9224,50,1.7,0
144,38.5277,11003400,68.0527,50,1.7,0
145,42.1173,12254000,66.9484,50,1.7,0
146,66.4009,16160000,64.7237,50,1.7,0
147,51.375,14196000,65.3249,50,1.7,0
148,56.4766,15004500,64.8461,50,1.7,0
149,64.8057,15785200,64.8948,50,1.7,0
150,65.486,15992700,64.8145,50,1.7,0
1,42.1457,14706300,69.9172,20,1.8,0
2,49.191,15684600,67.4047,20,1.8,0
3,59.4667,16450600,65.5022,20,1.8,0
4,64.8022,17405800,64.8367,20,1.8,0
5,36.3059,11248200,69.8154,20,1.8,0
6,65.6566,17749100,64.7269,20,1.8,0
7,64.5464,17159100,64.8642,20,1.8,0
8,64.7362,17384600,64.8187,20,1.8,0
9,42.0115,13396400,67.6243,20,1.8,0
10,50.2299,15658000,65.6499,20,1.8,0
11,48.4908,15142000,65.999,20,1.8,0
12,65.4001,17829600,64.6777,20,1.8,0
13,65.1446,17708800,64.7704,20,1.8,0
14,65.2566,17763300,64.7503,20,1.8,0
15,66.5172,18035000,64.5901,20,1.8,0
16,41.0843,13039700,67.8499,20,1.8,0
17,64.2806,17200600,64.8165,20,1.8,0
18,66.1693,17826300,64.6889,20,1.8,0
19,61.3896,16644800,65.1774,20,1.8,0
20,67.23,18064000,64.5384,20,1.8,0
21,39.8208,12591700,68.2797,20,1.8,0
22,47.9378,15561100,67.7561,20,1.8,0
23,67.2866,17634700,64.4317,20,1.8,0
24,52.3095,16005400,65.3734,20,1.8,0
25,64.9264,17654700,64.7917,20,1.8,0
26,64.8266,17576900,64.839,20,1.8,0
27,66.6159,17911100,64.5979,20,1.8,0
28,43.2733,15020200,69.3743,20,1.8,0
29,66.2392,17812600,64.6997,20,1.8,0
30,61.5704,17121600,64.6817,20,1.8,0
31,56.9532,16300000,65.7892,20,1.8,0
32,65.9681,17881500,64.6425,20,1.8,0
33,64.9646,17690800,64.7547,20,1.8,0
34,43.3773,15152000,69.4074,20,1.8,0
35,55.0374,16441400,65.0528,20,1.8,0
36,64.139,16968900,64.9061,20,1.8,0
37,64.4701,17449800,64.5116,20,1.8,0
38,46.2953,15391900,68.2585,20,1.8,0
39,65.9096,17877300,64.6437,20,1.8,0
40,67.9477,17941200,64.5166,20,1.8,0
41,68.0161,17948800,64.5328,20,1.8,0
42,43.2065,13726600,67.1386,20,1.8,0
43,67.507,17890400,64.5603,20,1.8,0
44,64.652,17441200,64.8263,20,1.8,0
45,49.0193,15271500,65.9153,20,1.8,0
46,49.0462,15382600,65.8797,20,1.8,0
47,69.1659,18033500,64.4395,20,1.8,0
48,62.8652,16807000,65.0082,20,1.8,0
49,65.8225,17885300,64.683,20,1.8,0
50,64.8222,17483200,64.8141,20,1.8,0
51,64.6876,17350700,64.7995,20,1.8,0
52,61.0349,16619600,65.2844,20,1.8,0
53,62.5054,16619800,65.0927,20,1.8,0
54,68.3061,17848300,64.5019,20,1.8,0
55,65.0262,17692900,64.7724,20,1.8,0
56,58.4389,16840600,64.8326,20,1.8,0
57,38.8557,13948000,71.7312,20,1.8,0
58,64.9618,17579700,64.7942,20,1.8,0
59,64.691,17508400,64.7702,20,1.8,0
60,64.7491,17484400,64.8192,20,1.8,0
61,64.7867,17486000,64.7714,20,1.8,0
62,43.2342,13726800,67.1665,20,1.8,0
63,64.8961,17483600,64.7883,20,1.8,0
64,57.2584,16736700,64.8755,20,1.8,0
65,69.9621,17990700,64.3595,20,1.8,0
66,37.5251,13526400,72.6208,20,1.8,0
67,45.4301,14374900,66.6112,20,1.8,0
68,37.2376,11607000,69.343,20,1.8,0
69,50.7773,15716800,65.6072,20,1.8,0
70,60.0479,17165600,64.7207,20,1.8,0
71,48.0215,15045800,66.1315,20,1.8,0
72,67.8469,17638600,64.4312,20,1.8,0
73,64.953,17611400,64.7389,20,1.8,0
74,49.5411,15709100,67.2983,20,1.8,0
75,63.9586,17005800,64.894,20,1.8,0
76,53.8891,16334600,65.1853,20,1.8,0
77,66.8833,17945800,64.6111,20,1.8,0
78,37.5933,13476000,72.499,20,1.8,0
79,65.2881,17760400,64.7234,20,1.8,0
80,65.12,17800200,64.7773,20,1.8,0
81,39.4394,12409200,68.4249,20,1.8,0
82,64.8322,17653200,64.7533,20,1.8,0
83,53.4497,16096800,66.3945,20,1.8,0
84,68.7477,18068800,64.4323,20,1.8,0
85,69.9939,17941000,64.3619,20,1.8,0
86,66.6479,17548400,64.4292,20,1.8,0
87,64.0482,17050600,64.9023,20,1.8,0
88,64.7395,17424700,64.8147,20,1.8,0
89,53.3256,15994100,66.5289,20,1.8,0
90,66.4012,17856400,64.6379,20,1.8,0
91,41.821,14708600,70.0695,20,1.8,0
92,63.3053,16872600,64.9504,20,1.8,0
93,63.7782,16879300,64.9508,20,1.8,0
94,50.4987,15614100,65.6763,20,1.8,0
95,64.9375,17666800,64.7904,20,1.8,0
96,53.6614,16211500,65.176,20,1.8,0
97,63.661,17518500,64.4825,20,1.8,0
98,64.6465,17272200,64.8177,20,1.8,0
99,51.8145,15922800,66.7651,20,1.8,0
100,64.4004,17270200,64.8064,20,1.8,0
101,62.7567,16762200,65.0533,20,1.8,0
102,69.7205,17896500,64.3601,20,1.8,0
103,52.4239,16122500,66.6441,20,1.8,0
104,64.8149,17527900,64.8286,20,1.8,0
105,42.9686,14938400,69.5242,20,1.8,0
106,53.4845,16099900,66.4628,20,1.8,0
107,64.8654,17454400,64.8367,20,1.8,0
108,45.9268,14638100,66.4982,20,1.8,0
109,63.7488,17397900,64.5307,20,1.8,0
110,64.5068,17330300,64.8424,20,1.8,0
111,45.6177,14465200,66.5466,20,1.8,0
112,69.065,17987900,64.3804,20,1.8,0
113,64.7574,17456900,64.8201,20,1.8,0
114,40.936,12949000,67.8364,20,1.8,0
115,69.335,17804600,64.4023,20,1.8,0
116,41.4322,13084900,67.7164,20,1.8,0
117,45.2644,14283000,66.6085,20,1.8,0
118,61.5248,17094500,64.6036,20,1.8,0
119,64.5317,17181400,64.8773,20,1.8,0
120,55.7826,16455800,65.0212,20,1.8,0
121,68.9014,17788600,64.3826,20,1.8,0
122,60.0748,16412900,65.4264,20,1.8,0
123,62.3079,16697400,65.0645,20,1.8,0
124,64.7486,17477000,64.7856,20,1.8,0
125,47.3873,15630100,67.8787,20,1.8,0
126,37.3721,13479500,72.7301,20,1.8,0
127,64.0343,17061800,64.8961,20,1.8,0
128,66.1273,18018800,64.6209,20,1.8,0
129,60.8509,16480600,65.2705,20,1.8,0
130,51.7484,15902000,66.783,20,1.8,0
131,64.4298,17158300,64.8778,20,1.8,0
132,64.7841,17313300,64.8272,20,1.8,0
133,68.158,18086100,64.4597,20,1.8,0
134,64.3101,17096100,64.8326,20,1.8,0
135,57.1765,16225200,65.8024,20,1.8,0
136,69.4012,17989200,64.3952,20,1.8,0
137,64.7012,17286700,64.8286,20,1.8,0
138,65.1463,17835700,64.7477,20,1.8,0
139,45.0931,14272700,66.6714,20,1.8,0
140,65.6734,17916800,64.7274,20,1.8,0
141,41.4236,13050600,67.6948,20,1.8,0
142,37.7552,11739400,69.0329,20,1.8,0
143,64.2686,17206600,64.8829,20,1.8,0
144,39.8517,12505300,68.3056,20,1.8,0
145,43.3916,13876500,67.1092,20,1.8,0
146,65.7319,17977600,64.6543,20,1.8,0
147,54.5036,16270700,65.1329,20,1.8,0
148,62.1695,17279800,64.5385,20,1.8,0
149,64.9214,17546700,64.8193,20,1.8,0
150,65.4633,17822900,64.7135,20,1.8,0
1,42.2015,14425400,69.8921,27,1.8,0
2,49.257,15387800,67.4065,27,1.8,0
3,59.4745,16133800,65.5384,27,1.8,0
4,64.867,17061000,64.9022,27,1.8,0
5,36.1662,10978100,69.7909,27,1.8,0
6,65.9326,17418400,64.7855,27,1.8,0
7,64.6104,16824600,64.9212,27,1.8,0
8,64.8214,17059600,64.8808,27,1.8,0
9,41.7493,13047500,67.6704,27,1.8,0
10,49.5159,15197000,65.7873,27,1.8,0
11,47.6387,14642100,66.1635,27,1.8,0
12,65.4962,17476700,64.7546,27,1.8,0
13,65.2345,17360900,64.8449,27,1.8,0
14,65.3269,17406300,64.8283,27,1.8,0
15,66.7563,17677900,64.6633,27,1.8,0
16,40.781,12681500,67.9034,27,1.8,0
17,64.3078,16851400,64.8762,27,1.8,0
18,66.4688,17482300,64.7493,27,1.8,0
19,61.2425,16310000,65.2391,27,1.8,0
20,67.4656,17700400,64.6138,27,1.8,0
21,39.5525,12252300,68.3172,27,1.8,0
22,47.9816,15265200,67.7603,27,1.8,0
23,66.2363,17201800,64.5332,27,1.8,0
24,51.302,15501900,65.5399,27,1.8,0
25,65.0139,17315000,64.8641,27,1.8,0
26,64.9195,17247300,64.9076,27,1.8,0
27,66.9331,17559200,64.6604,27,1.8,0
28,43.4162,14747900,69.3221,27,1.8,0
29,66.6385,17474100,64.7519,27,1.8,0
30,59.8389,16617700,64.8342,27,1.8,0
31,56.596,15963100,65.8755,27,1.8,0
32,66.1314,17528700,64.7158,27,1.8,0
33,65.0269,17334800,64.8311,27,1.8,0
34,43.2169,14827000,69.4908,27,1.8,0
35,53.349,15855900,65.2721,27,1.8,0
36,64.2119,16645600,64.9551,27,1.8,0
37,63.3257,17011100,64.6254,27,1.8,0
38,46.6338,15131400,68.1632,27,1.8,0
39,66.0669,17524400,64.7173,27,1.8,0
40,68.2205,17576600,64.5863,27,1.8,0
41,68.3615,17584300,64.5979,27,1.8,0
42,42.9768,13386100,67.1731,27,1.8,0
43,67.7031,17527800,64.6341,27,1.8,0
44,64.7271,17108500,64.8913,27,1.8,0
45,48.5483,14862800,66.0118,27,1.8,0
46,48.303,14907800,66.0286,27,1.8,0
47,69.4483,17658500,64.5108,27,1.8,0
48,62.6773,16452700,65.0796,27,1.8,0
49,66.0272,17539100,64.7531,27,1.8,0
50,64.8941,17142200,64.8819,27,1.8,0
51,64.7611,17017700,64.8618,27,1.8,0
52,61.2041,16312800,65.3043,27,1.8,0
53,62.5847,16304800,65.126,27,1.8,0
54,68.4701,17483100,64.5754,27,1.8,0
55,65.1401,17360400,64.8427,27,1.8,0
56,56.6223,16291200,65.0213,27,1.8,0
57,38.8972,13672800,71.6856,27,1.8,0
58,65.0427,17237500,64.8648,27,1.8,0
59,64.7701,17176700,64.8359,27,1.8,0
60,64.8144,17140200,64.8872,27,1.8,0
61,64.8529,17141700,64.839,27,1.8,0
62,42.9324,13363800,67.2213,27,1.8,0
63,64.9693,17140500,64.8556,27,1.8,0
64,55.9645,16238500,65.0349,27,1.8,0
65,69.6709,17592400,64.4491,27,1.8,0
66,37.5335,13242400,72.578,27,1.8,0
67,45.0127,13975500,66.6969,27,1.8,0
68,37.0974,11330400,69.322,27,1.8,0
69,50.0748,15262900,65.7394,27,1.8,0
70,58.2977,16638500,64.8964,27,1.8,0
71,47.372,14590900,66.2629,27,1.8,0
72,66.8943,17211000,64.5289,27,1.8,0
73,65.0311,17267500,64.8096,27,1.8,0
74,49.1577,15373100,67.4152,27,1.8,0
75,64.0093,16675100,64.945,27,1.8,0
76,52.8914,15846600,65.3423,27,1.8,0
77,67.1874,17589200,64.6774,27,1.8,0
78,37.7001,13232000,72.3897,27,1.8,0
79,65.4274,17422300,64.7934,27,1.8,0
80,65.2003,17449100,64.8553,27,1.8,0
81,39.1942,12080000,68.4528,27,1.8,0
82,64.9013,17305900,64.8262,27,1.8,0
83,53.2254,15771800,66.4637,27,1.8,0
84,68.9199,17697300,64.5125,27,1.8,0
85,69.8566,17563900,64.4511,27,1.8,0
86,65.3612,17100700,64.5364,27,1.8,0
87,64.1046,16720000,64.9547,27,1.8,0
88,64.8111,17086700,64.8801,27,1.8,0
89,53.2014,15677600,66.5768,27,1.8,0
90,66.5959,17501700,64.709,27,1.8,0
91,41.7965,14410900,70.0836,27,1.8,0
92,63.3772,16550300,64.9943,27,1.8,0
93,63.837,16553300,64.9982,27,1.8,0
94,49.7032,15139500,65.8233,27,1.8,0
95,65.0026,17313300,64.8661,27,1.8,0
96,52.9419,15772600,65.296,27,1.8,0
97,62.4832,17071600,64.605,27,1.8,0
98,64.7177,16939000,64.878,27,1.8,0
99,51.8164,15617600,66.7869,27,1.8,0
100,64.4578,16931600,64.8675,27,1.8,0
101,62.8618,16447500,65.0896,27,1.8,0
102,69.3447,17500300,64.4511,27,1.8,0
103,52.2305,15798600,66.7129,27,1.8,0
104,64.8898,17188600,64.897,27,1.8,0
105,43.0189,14652600,69.5089,27,1.8,0
106,53.5047,15792100,66.4864,27,1.8,0
107,64.9403,17114400,64.9036,27,1.8,0
108,45.5144,14236500,66.5892,27,1.8,0
109,61.9602,16903700,64.6724,27,1.8,0
110,64.575,16996000,64.9047,27,1.8,0
111,45.101,14037000,66.6561,27,1.8,0
112,69.4153,17614900,64.445,27,1.8,0
113,64.8351,17123800,64.8855,27,1.8,0
114,40.7327,12627200,67.8539,27,1.8,0
115,68.7383,17394100,64.495,27,1.8,0
116,41.0668,12707300,67.7866,27,1.8,0
117,44.8853,13895000,66.6833,27,1.8,0
118,60.2076,16631800,64.7315,27,1.8,0
119,64.6001,16849700,64.9351,27,1.8,0
120,55.258,16056400,65.1151,27,1.8,0
121,68.4783,17395900,64.4733,27,1.8,0
122,59.9152,16083300,65.4846,27,1.8,0
123,62.0774,16347600,65.1385,27,1.8,0
124,64.8148,17134200,64.8532,27,1.8,0
125,47.1938,15307400,67.9571,27,1.8,0
126,37.3691,13191400,72.6939,27,1.8,0
127,64.1336,16746300,64.9449,27,1.8,0
128,66.2879,17660600,64.6994,27,1.8,0
129,61.0721,16180100,65.2795,27,1.8,0
130,51.3567,15566700,66.8897,27,1.8,0
131,64.4935,16824900,64.9351,27,1.8,0
132,64.8684,16986000,64.8887,27,1.8,0
133,68.4969,17718100,64.53,27,1.8,0
134,64.3595,16758700,64.8872,27,1.8,0
135,57.3316,15924400,65.8062,27,1.8,0
136,69.6215,17613900,64.4674,27,1.8,0
137,64.7894,16966300,64.8885,27,1.8,0
138,65.2571,17494000,64.8225,27,1.8,0
139,44.7786,13902400,66.7331,27,1.8,0
140,65.8427,17568800,64.8019,27,1.8,0
141,41.1806,12714700,67.7246,27,1.8,0
142,37.577,11447400,69.0257,27,1.8,0
143,64.3598,16887600,64.9388,27,1.8,0
144,39.56,12159200,68.3495,27,1.8,0
145,43.1193,13519500,67.1617,27,1.8,0
146,65.9483,17633300,64.7248,27,1.8,0
147,53.7866,15837400,65.2495,27,1.8,0
148,60.8651,16819800,64.6661,27,1.8,0
149,65.0011,17205200,64.8888,27,1.8,0
150,65.5509,17466700,64.7916,27,1.8,0
1,42.37,13553100,69.7484,50,1.8,0
2,49.4746,14462400,67.3508,50,1.8,0
3,59.5604,15151000,65.5858,50,1.8,0
4,65.0386,15984800,65.0522,50,1.8,0
5,35.7398,10170400,69.6381,50,1.8,0
6,67.1336,16364500,64.8938,50,1.8,0
7,64.7826,15781500,65.0457,50,1.8,0
8,65.0671,16037900,65.0286,50,1.8,0
9,40.9798,12007200,67.7158,50,1.8,0
10,47.574,13833200,66.0914,50,1.8,0
11,45.4361,13200100,66.5212,50,1.8,0
12,65.7716,16374400,64.9406,50,1.8,0
13,65.4916,16275700,65.0218,50,1.8,0
14,65.5125,16295100,65.0151,50,1.8,0
15,67.5241,16556000,64.8329,50,1.8,0
16,39.8991,11623700,67.9639,50,1.8,0
17,64.3434,15766500,65.0036,50,1.8,0
18,67.6088,16391400,64.8708,50,1.8,0
19,60.7155,15268900,65.3783,50,1.8,0
20,68.1347,16560600,64.7931,50,1.8,0
21,38.7694,11248200,68.3341,50,1.8,0
22,48.1339,14343300,67.7103,50,1.8,0
23,61.5436,15766100,64.8392,50,1.8,0
24,48.7543,14038800,65.9115,50,1.8,0
25,65.2704,16252800,65.0381,50,1.8,0
26,65.1991,16211400,65.0741,50,1.8,0
27,68.0085,16445200,64.7937,50,1.8,0
28,43.8871,13902400,69.0908,50,1.8,0
29,68.2896,16383900,64.8372,50,1.8,0
30,54.9007,15020100,65.2757,50,1.8,0
31,55.4763,14918300,66.0869,50,1.8,0
32,66.6442,16423400,64.8885,50,1.8,0
33,65.1869,16226100,65.0119,50,1.8,0
34,42.7754,13826300,69.6566,50,1.8,0
35,49.2886,14146000,65.8117,50,1.8,0
36,64.4165,15636400,65.0575,50,1.8,0
37,59.2497,15592600,64.9541,50,1.8,0
38,47.8534,14325600,67.7804,50,1.8,0
39,66.5614,16419100,64.891,50,1.8,0
40,68.9127,16431400,64.7497,50,1.8,0
41,69.1576,16433500,64.7532,50,1.8,0
42,42.3148,12369500,67.1837,50,1.8,0
43,68.2313,16393800,64.8081,50,1.8,0
44,64.9344,16065400,65.046,50,1.8,0
45,47.2475,13649100,66.1993,50,1.8,0
46,46.3319,13521400,66.3535,50,1.8,0
47,69.5261,16471700,64.7004,50,1.8,0
48,61.7678,15344900,65.2728,50,1.8,0
49,66.7513,16448400,64.9123,50,1.8,0
50,65.0914,16076400,65.0412,50,1.8,0
51,64.9681,15979700,65.0049,50,1.8,0
52,61.7706,15355600,65.3151,50,1.8,0
53,62.8196,15320500,65.1786,50,1.8,0
54,68.8255,16342300,64.7506,50,1.8,0
55,65.5152,16317500,65.0082,50,1.8,0
56,52.0645,14626600,65.5218,50,1.8,0
57,39.0299,12823400,71.4656,50,1.8,0
58,65.2727,16167900,65.0327,50,1.8,0
59,64.9943,16138000,64.9931,50,1.8,0
60,64.9895,16067000,65.046,50,1.8,0
61,65.0315,16067900,64.9963,50,1.8,0
62,42.0762,12289100,67.2846,50,1.8,0
63,65.1714,16069800,65.0121,50,1.8,0
64,52.5671,14736100,65.4329,50,1.8,0
65,68.0059,16335500,64.6785,50,1.8,0
66,37.5679,12372100,72.3512,50,1.8,0
67,43.8577,12800000,66.8442,50,1.8,0
68,36.671,10501300,69.1787,50,1.8,0
69,48.2255,13930000,66.0228,50,1.8,0
